timestamp,total_value,cash,positions
2025-05-16 10:52:54.736851,8.899064977037067,8.899064977037067,{},6.7357001304626465
2025-05-16 10:52:54.737815,8.899064977037067,8.899064977037067,{},6.786802768707275
2025-05-16 10:52:54.738739,8.899064977037067,8.899064977037067,{},6.721874237060547
2025-05-16 10:52:54.739625,8.899064977037067,8.899064977037067,{},6.48637580871582
2025-05-16 10:52:54.740514,8.899064977037067,8.899064977037067,{},6.176984786987305
2025-05-16 10:52:54.741956,8.887047234738828,0.8778887554054666,"{'APT21794-USD': {'qty': 1.2590715730180855, 'entry_price': 6.364342766761779}}",6.361162185668945
2025-05-16 10:52:54.743371,8.584932090479429,8.584932090479429,{},6.130403995513916
2025-05-16 10:52:54.744253,8.584932090479429,8.584932090479429,{},6.125795841217041
2025-05-16 10:52:54.745149,8.584932090479429,8.584932090479429,{},5.77235221862793
2025-05-16 10:52:54.745989,8.584932090479429,8.584932090479429,{},5.700476169586182
2025-05-16 10:52:54.747400,8.573338568937842,0.8468996875063564,"{'APT21794-USD': {'qty': 1.3196380898680309, 'entry_price': 5.857895555019378}}",5.854968070983887
2025-05-16 10:52:54.749199,8.814562161920717,0.08354627306764284,"{'APT21794-USD': {'qty': 1.4458603816226012, 'entry_price': 5.8739370913229125}}",6.03863000869751
2025-05-16 10:52:54.751255,9.16610852777438,0.00824180224230009,"{'APT21794-USD': {'qty': 1.4578300514258058, 'entry_price': 5.877312076048338}}",6.281847953796387
2025-05-16 10:52:54.752671,9.14849974546739,0.00824180224230009,"{'APT21794-USD': {'qty': 1.4578300514258058, 'entry_price': 5.877312076048338}}",6.269769191741943
2025-05-16 10:52:54.754191,8.885805912056252,8.885805912056252,{},6.098719120025635
2025-05-16 10:52:54.755587,8.873806075462316,0.8765807546116875,"{'APT21794-USD': {'qty': 1.2947732325325967, 'entry_price': 6.179633415699005}}",6.176545143127441
2025-05-16 10:52:54.756969,9.044728837589345,0.08647429698110343,"{'APT21794-USD': {'qty': 1.4198111162696057, 'entry_price': 6.191345435509272}}",6.309469223022461
2025-05-16 10:52:54.758333,8.682496376702275,8.682496376702275,{},6.06343412399292
2025-05-16 10:52:54.759175,8.682496376702275,8.682496376702275,{},5.878880023956299
2025-05-16 10:52:54.760124,8.682496376702275,8.682496376702275,{},5.745824813842773
2025-05-16 10:52:54.761495,8.670771099470358,0.8565243604383097,"{'APT21794-USD': {'qty': 1.315724928293568, 'entry_price': 5.9420884215831755}}",5.9391188621521
2025-05-16 10:52:54.762853,9.017379154638911,0.08449574272127713,"{'APT21794-USD': {'qty': 1.439990301969884, 'entry_price': 5.964909076823685}}",6.203433036804199
2025-05-16 10:52:54.764198,9.894459762200874,0.008335466996369764,"{'APT21794-USD': {'qty': 1.4511528782158454, 'entry_price': 5.9714558985305635}}",6.812600135803223
2025-05-16 10:52:54.765541,10.622844004443138,0.0008222900682317291,"{'APT21794-USD': {'qty': 1.4521784953367276, 'entry_price': 5.972407051474359}}",7.314542770385742
2025-05-16 10:52:54.767699,11.973198994458317,8.11185452005295e-05,"{'APT21794-USD': {'qty': 1.4522682603587838, 'entry_price': 5.972547740248473}}",8.244425773620605
2025-05-16 10:52:54.769697,11.564323133264836,11.564323133264836,{},7.974841117858887
2025-05-16 10:52:54.770657,11.564323133264836,11.564323133264836,{},7.956931114196777
2025-05-16 10:52:54.772125,11.548706093089518,1.1408152731511656,"{'APT21794-USD': {'qty': 1.2752610270278484, 'entry_price': 8.165461458206176}}",8.161380767822266
2025-05-16 10:52:54.773557,11.348032208002762,11.348032208002762,{},8.01604175567627
2025-05-16 10:52:54.774589,11.348032208002762,11.348032208002762,{},8.064789772033691
2025-05-16 10:52:54.776247,11.332707257907465,1.1194782707049793,"{'APT21794-USD': {'qty': 1.2038070498256828, 'entry_price': 8.488350025177002}}",8.484107971191406
2025-05-16 10:52:54.777709,10.826709792356624,10.826709792356624,{},8.075886726379395
2025-05-16 10:52:54.778594,10.826709792356624,10.826709792356624,{},8.084647178649902
2025-05-16 10:52:54.779511,10.826709792356624,10.826709792356624,{},7.682950973510742
2025-05-16 10:52:54.780433,10.826709792356624,10.826709792356624,{},7.563838958740234
2025-05-16 10:52:54.781851,10.812088862117538,1.0680500489965752,"{'APT21794-USD': {'qty': 1.2490402394310152, 'entry_price': 7.8051215043067925}}",7.801220893859863
2025-05-16 10:52:54.783678,11.756864393599226,0.10536265671098999,"{'APT21794-USD': {'qty': 1.3613512694215584, 'entry_price': 7.867650869931214}}",8.55877685546875
2025-05-16 10:52:54.785533,12.4962581219615,0.01039397867134366,"{'APT21794-USD': {'qty': 1.3717694466878956, 'entry_price': 7.877060047861208}}",9.10201358795166
2025-05-16 10:52:54.786985,11.811759863622724,11.811759863622724,{},8.615943908691406
2025-05-16 10:52:54.788843,11.795808672514896,1.165224795254444,"{'APT21794-USD': {'qty': 1.2215169724811519, 'entry_price': 8.70712352657318}}",8.70277214050293
2025-05-16 10:52:54.789797,11.75235098260171,1.165224795254444,"{'APT21794-USD': {'qty': 1.2215169724811519, 'entry_price': 8.70712352657318}}",8.667195320129395
2025-05-16 10:52:54.791326,12.575448375287436,0.11494890170069305,"{'APT21794-USD': {'qty': 1.3337699033756698, 'entry_price': 8.760975792385016}}",9.342315673828125
2025-05-16 10:52:54.792728,11.532233916779937,11.532233916779937,{},8.573016166687012
2025-05-16 10:52:54.793627,11.532233916779937,11.532233916779937,{},8.095152854919434
2025-05-16 10:52:54.795076,11.516660211487022,1.1376496863850782,"{'APT21794-USD': {'qty': 1.2190987848274741, 'entry_price': 8.51793157339096}}",8.51367473602295
2025-05-16 10:52:54.796482,13.24470143894618,0.11222862961952917,"{'APT21794-USD': {'qty': 1.3221840170418093, 'entry_price': 8.628599758749907}}",9.932409286499023
2025-05-16 10:52:54.797861,13.588166714895452,0.011071303809083222,"{'APT21794-USD': {'qty': 1.3320940290577143, 'entry_price': 8.640270663289773}}",10.19229507446289
2025-05-16 10:52:54.798939,13.549957379461523,0.011071303809083222,"{'APT21794-USD': {'qty': 1.3320940290577143, 'entry_price': 8.640270663289773}}",10.16361141204834
2025-05-16 10:52:54.800912,13.948742600734995,0.0010921791386793462,"{'APT21794-USD': {'qty': 1.3330463546942533, 'entry_price': 8.641576547552141}}",10.462989807128906
2025-05-16 10:52:54.802876,13.357003090193496,13.357003090193496,{},10.034135818481445
2025-05-16 10:52:54.803882,13.357003090193496,13.357003090193496,{},9.915626525878906
2025-05-16 10:52:54.805492,13.338965125370343,1.3176623441961972,"{'APT21794-USD': {'qty': 1.199353720998309, 'entry_price': 10.028162019252777}}",10.023150444030762
2025-05-16 10:52:54.806961,12.958424297363143,12.958424297363143,{},9.720438003540039
2025-05-16 10:52:54.808405,12.940924593270772,1.2783427256439435,"{'APT21794-USD': {'qty': 1.1683336253039556, 'entry_price': 9.987227026462554}}",9.9822359085083
2025-05-16 10:52:54.810023,13.084589259993395,0.12610793463054848,"{'APT21794-USD': {'qty': 1.2821700751728782, 'entry_price': 9.998281128295904}}",10.10667896270752
2025-05-16 10:52:54.811462,13.409541982747951,0.01244049100273302,"{'APT21794-USD': {'qty': 1.2931251318112749, 'entry_price': 10.00139154165965}}",10.360251426696777
2025-05-16 10:52:54.812941,12.823497672577606,12.823497672577606,{},9.921929359436035
2025-05-16 10:52:54.814473,12.806180180145674,1.2650322748258276,"{'APT21794-USD': {'qty': 1.133308707544593, 'entry_price': 10.188678867816925}}",10.183587074279785
2025-05-16 10:52:54.815933,11.392662359426,11.392662359426,{},8.949758529663086
2025-05-16 10:52:54.818067,11.377277138542714,1.1238810150593146,"{'APT21794-USD': {'qty': 1.1032155112899726, 'entry_price': 9.29874781179428}}",9.294100761413574
2025-05-16 10:52:54.819712,11.251970440441916,11.251970440441916,{},9.194304466247559
2025-05-16 10:52:54.820785,11.251970440441916,11.251970440441916,{},9.219221115112305
2025-05-16 10:52:54.822311,11.236775216960623,1.110001820562898,"{'APT21794-USD': {'qty': 1.009468070345697, 'entry_price': 10.036807582855223}}",10.031791687011719
2025-05-16 10:52:54.823750,10.999282358130925,10.999282358130925,{},9.811238288879395
2025-05-16 10:52:54.824600,10.999282358130925,10.999282358130925,{},9.089790344238281
2025-05-16 10:52:54.825503,10.999282358130925,10.999282358130925,{},8.93087100982666
2025-05-16 10:52:54.826466,10.999282358130925,10.999282358130925,{},8.611607551574707
2025-05-16 10:52:54.827346,10.999282358130925,10.999282358130925,{},8.198847770690918
2025-05-16 10:52:54.828198,10.999282358130925,10.999282358130925,{},8.057259559631348
2025-05-16 10:52:54.829591,10.984428377270387,1.0850742549525538,"{'APT21794-USD': {'qty': 1.169445106746002, 'entry_price': 8.469233606815338}}",8.465001106262207
2025-05-16 10:52:54.831006,12.28421184132042,0.1070420869676546,"{'APT21794-USD': {'qty': 1.27140759106735, 'entry_price': 8.558513405693992}}",9.577707290649414
2025-05-16 10:52:54.832384,12.604110187439781,0.010559653710419989,"{'APT21794-USD': {'qty': 1.2812085533393196, 'entry_price': 8.568273237677692}}",9.82943058013916
2025-05-16 10:52:54.834467,12.449442420880489,12.449442420880489,{},9.72329044342041
2025-05-16 10:52:54.836626,12.432630071363212,1.2281318925707723,"{'APT21794-USD': {'qty': 1.0716037618536787, 'entry_price': 10.46104990196228}}",10.455821990966797
2025-05-16 10:52:54.838131,12.925473934248124,0.1211546585427552,"{'APT21794-USD': {'qty': 1.1728486223175192, 'entry_price': 10.500904853527594}}",10.917282104492188
2025-05-16 10:52:54.839546,16.198784944086874,0.011951852545646457,"{'APT21794-USD': {'qty': 1.1808028520910718, 'entry_price': 10.522557157470098}}",13.708328247070312
2025-05-16 10:52:54.841304,14.622931117447417,14.622931117447417,{},12.392349243164062
2025-05-16 10:52:54.842207,14.622931117447417,14.622931117447417,{},11.71108341217041
2025-05-16 10:52:54.843090,14.622931117447417,14.622931117447417,{},11.22421646118164
2025-05-16 10:52:54.844515,14.603183580119861,1.4425455744171867,"{'APT21794-USD': {'qty': 1.1027336874459268, 'entry_price': 11.9405242395401}}",11.93455696105957
2025-05-16 10:52:54.846036,15.00845178611659,0.14230647177074718,"{'APT21794-USD': {'qty': 1.2082528955055798, 'entry_price': 11.972790250286367}}",12.30383586883545
2025-05-16 10:52:54.847440,14.362432003817458,14.362432003817458,{},11.786837577819824
2025-05-16 10:52:54.848805,14.343036257517902,1.4168474540821894,"{'APT21794-USD': {'qty': 1.0754848437523556, 'entry_price': 12.024950396060943}}",12.018940925598145
2025-05-16 10:52:54.851134,14.121622389958905,14.121622389958905,{},11.83080768585205
2025-05-16 10:52:54.852555,14.121622389958905,14.121622389958905,{},11.79288387298584
2025-05-16 10:52:54.854094,14.102551845002385,1.3930916940393683,"{'APT21794-USD': {'qty': 1.0509927369056011, 'entry_price': 12.098860852718353}}",12.092814445495605
2025-05-16 10:52:54.855535,14.519126776110578,0.13742786872572132,"{'APT21794-USD': {'qty': 1.1513678679342032, 'entry_price': 12.133588825960356}}",12.490967750549316
2025-05-16 10:52:54.857364,14.814192659828473,0.01355719740725149,"{'APT21794-USD': {'qty': 1.161070634878014, 'entry_price': 12.138771576813742}}",12.747403144836426
2025-05-16 10:52:54.858919,14.465207943195619,14.465207943195619,{},12.465523719787598
2025-05-16 10:52:54.859888,14.465207943195619,14.465207943195619,{},11.83315372467041
2025-05-16 10:52:54.861298,14.445673403128731,1.4269862542526734,"{'APT21794-USD': {'qty': 1.0845688343335227, 'entry_price': 12.009561846256256}}",12.003560066223145
2025-05-16 10:52:54.863003,15.163954374860538,0.14077155183821177,"{'APT21794-USD': {'qty': 1.1859524111683502, 'entry_price': 12.066357916499014}}",12.667610168457031
2025-05-16 10:52:54.863916,15.313184669030152,0.14077155183821177,"{'APT21794-USD': {'qty': 1.1859524111683502, 'entry_price': 12.066357916499014}}",12.793441772460938
2025-05-16 10:52:54.865370,15.906561158121463,0.013887050241641247,"{'APT21794-USD': {'qty': 1.1954826482957526, 'entry_price': 12.076197031822971}}",13.293939590454102
2025-05-16 10:52:54.866559,16.02305668825267,0.013887050241641247,"{'APT21794-USD': {'qty': 1.1954826482957526, 'entry_price': 12.076197031822971}}",13.391386032104492
2025-05-16 10:52:54.868375,16.076479545474125,0.013887050241641247,"{'APT21794-USD': {'qty': 1.1954826482957526, 'entry_price': 12.076197031822971}}",13.436073303222656
2025-05-16 10:52:54.870243,16.392782981278792,0.0013699512571653024,"{'APT21794-USD': {'qty': 1.1963948915748366, 'entry_price': 12.077440906083377}}",13.700671195983887
2025-05-16 10:52:54.871724,17.413075123344704,0.00013514507504129147,"{'APT21794-USD': {'qty': 1.1964796105754105, 'entry_price': 12.077616741830681}}",14.553478240966797
2025-05-16 10:52:54.873230,16.888246438654388,16.888246438654388,{},14.136031150817871
2025-05-16 10:52:54.874082,16.888246438654388,16.888246438654388,{},13.693887710571289
2025-05-16 10:52:54.875444,16.86543970625131,1.6660179114623581,"{'APT21794-USD': {'qty': 1.0343967928840985, 'entry_price': 14.701342473506926}}",14.693995475769043
2025-05-16 10:52:54.876547,16.753245629667166,1.6660179114623581,"{'APT21794-USD': {'qty': 1.0343967928840985, 'entry_price': 14.701342473506926}}",14.585532188415527
2025-05-16 10:52:54.877542,16.607076276189673,1.6660179114623581,"{'APT21794-USD': {'qty': 1.0343967928840985, 'entry_price': 14.701342473506926}}",14.444223403930664
2025-05-16 10:52:54.879037,14.039805587611035,14.039805587611035,{},11.980286598205566
2025-05-16 10:52:54.879914,14.039805587611035,14.039805587611035,{},11.64274787902832
2025-05-16 10:52:54.881319,14.020845532155246,1.3850205033053147,"{'APT21794-USD': {'qty': 0.9794173731449377, 'entry_price': 12.907819779396057}}",12.901369094848633
2025-05-16 10:52:54.884819,14.754630993952016,0.1366316493918427,"{'APT21794-USD': {'qty': 1.070720785137063, 'entry_price': 12.971901588505782}}",13.652484893798828
2025-05-16 10:52:54.886567,15.382610243583047,0.013478650728263056,"{'APT21794-USD': {'qty': 1.0793567226699434, 'entry_price': 12.982097881040705}}",14.239158630371094
2025-05-16 10:52:54.888331,14.469800350522004,14.469800350522004,{},13.41357421875
2025-05-16 10:52:54.889803,14.450259608638643,1.4274392931688382,"{'APT21794-USD': {'qty': 0.9537515399850705, 'entry_price': 13.661138335704802}}",13.654311180114746
2025-05-16 10:52:54.891239,14.70388879411759,0.14081624392342396,"{'APT21794-USD': {'qty': 1.0460278900608744, 'entry_price': 13.684787540730262}}",13.922260284423828
2025-05-16 10:52:54.892866,13.630457216976147,13.630457216976147,{},12.91542911529541
2025-05-16 10:52:54.894279,13.630457216976147,13.630457216976147,{},11.843372344970703
2025-05-16 10:52:54.895279,13.630457216976147,13.630457216976147,{},11.389220237731934
2025-05-16 10:52:54.896149,13.630457216976147,13.630457216976147,{},10.864178657531738
2025-05-16 10:52:54.896998,13.630457216976147,13.630457216976147,{},9.510103225708008
2025-05-16 10:52:54.897844,13.630457216976147,13.630457216976147,{},9.21249008178711
2025-05-16 10:52:54.899263,13.612049966027481,1.3446384707489507,"{'APT21794-USD': {'qty': 1.2639095718035236, 'entry_price': 9.710777950286865}}",9.705924987792969
2025-05-16 10:52:54.902904,13.75568827663055,0.13264798005207212,"{'APT21794-USD': {'qty': 1.387132631709357, 'entry_price': 9.721006199238058}}",9.82100772857666
2025-05-16 10:52:54.904650,13.365069464776592,13.365069464776592,{},9.553731918334961
2025-05-16 10:52:54.905669,13.365069464776592,13.365069464776592,{},8.877826690673828
2025-05-16 10:52:54.906580,13.365069464776592,13.365069464776592,{},8.715788841247559
2025-05-16 10:52:54.908064,13.347020606717885,1.3184580884189518,"{'APT21794-USD': {'qty': 1.311143613033638, 'entry_price': 9.178686972141266}}",9.174099922180176
2025-05-16 10:52:54.910218,12.946374559750849,12.946374559750849,{},8.881848335266113
2025-05-16 10:52:54.911158,12.946374559750849,12.946374559750849,{},8.867456436157227
2025-05-16 10:52:54.912058,12.946374559750849,12.946374559750849,{},8.703289985656738
2025-05-16 10:52:54.913517,12.928891128226633,1.2771540244508692,"{'APT21794-USD': {'qty': 1.2940886754406464, 'entry_price': 9.008318512916565}}",9.003816604614258
2025-05-16 10:52:54.914968,13.279990729867393,0.1259906697927673,"{'APT21794-USD': {'qty': 1.4179978670863076, 'entry_price': 9.03215485081184}}",9.276459693908691
2025-05-16 10:52:54.917984,14.006068209719887,0.012428922879255067,"{'APT21794-USD': {'qty': 1.4295818859449954, 'entry_price': 9.038324239620707}}",9.788623809814453
2025-05-16 10:52:54.920276,14.313295863476178,0.0012261076490232177,"{'APT21794-USD': {'qty': 1.4307000928345999, 'entry_price': 9.039082544716818}}",10.00354290008545
2025-05-16 10:52:54.921280,14.43649088423016,0.0012261076490232177,"{'APT21794-USD': {'qty': 1.4307000928345999, 'entry_price': 9.039082544716818}}",10.089651107788086
2025-05-16 10:52:54.922187,14.548766436254214,0.0012261076490232177,"{'APT21794-USD': {'qty': 1.4307000928345999, 'entry_price': 9.039082544716818}}",10.168127059936523
2025-05-16 10:52:54.923628,13.815477427904423,13.815477427904423,{},9.670088768005371
2025-05-16 10:52:54.924482,13.815477427904423,13.815477427904423,{},9.016526222229004
2025-05-16 10:52:54.925317,13.815477427904423,13.815477427904423,{},8.644949913024902
2025-05-16 10:52:54.926745,13.79682031641191,1.3628906312979296,"{'APT21794-USD': {'qty': 1.358490985641156, 'entry_price': 9.157327344417572}}",9.152750968933105
2025-05-16 10:52:54.927667,13.751708988172444,1.3628906312979296,"{'APT21794-USD': {'qty': 1.358490985641156, 'entry_price': 9.157327344417572}}",9.11954402923584
2025-05-16 10:52:54.929165,13.336666039819745,13.336666039819745,{},8.827262878417969
2025-05-16 10:52:54.930027,13.336666039819745,13.336666039819745,{},8.478211402893066
2025-05-16 10:52:54.931390,13.31865553916627,1.3156561033285001,"{'APT21794-USD': {'qty': 1.3312231370346612, 'entry_price': 9.021027806282042}}",9.016519546508789
2025-05-16 10:52:54.933430,13.92207741584196,0.12978888254810994,"{'APT21794-USD': {'qty': 1.4562440683033857, 'entry_price': 9.060077057803431}}",9.471138000488281
2025-05-16 10:52:54.935552,13.55396787931369,13.55396787931369,{},9.23220157623291
2025-05-16 10:52:54.937250,13.535663923391072,1.3370928320087518,"{'APT21794-USD': {'qty': 1.2498723738597566, 'entry_price': 9.764733289718627}}",9.75985336303711
2025-05-16 10:52:54.938772,12.968528418479599,12.968528418479599,{},9.320074081420898
2025-05-16 10:52:54.939657,12.968528418479599,12.968528418479599,{},8.486613273620605
2025-05-16 10:52:54.940532,12.968528418479599,12.968528418479599,{},8.542523384094238
2025-05-16 10:52:54.941896,12.951015069276865,1.2793394926452262,"{'APT21794-USD': {'qty': 1.3351907592605992, 'entry_price': 8.745949845314025}}",8.741579055786133
2025-05-16 10:52:54.943431,12.593514535818082,12.593514535818082,{},8.486552238464355
2025-05-16 10:52:54.944335,12.593514535818082,12.593514535818082,{},8.340675354003906
2025-05-16 10:52:54.945212,12.593514535818082,12.593514535818082,{},8.206096649169922
2025-05-16 10:52:54.946056,12.593514535818082,12.593514535818082,{},8.09251594543457
2025-05-16 10:52:54.946890,12.593514535818082,12.593514535818082,{},7.835258960723877
2025-05-16 10:52:54.947902,12.593514535818082,12.593514535818082,{},7.624841213226318
2025-05-16 10:52:54.948929,12.593514535818082,12.593514535818082,{},7.213426113128662
2025-05-16 10:52:54.951068,12.576507624113187,1.2423445418769123,"{'APT21794-USD': {'qty': 1.5265320592617357, 'entry_price': 7.428491327762603}}",7.424778938293457
2025-05-16 10:52:54.953134,13.214739678562362,0.12255673000111345,"{'APT21794-USD': {'qty': 1.669075946748758, 'entry_price': 7.4643094167037365}}",7.843970775604248
2025-05-16 10:52:54.954037,13.15400706765936,0.12255673000111345,"{'APT21794-USD': {'qty': 1.669075946748758, 'entry_price': 7.4643094167037365}}",7.807583808898926
2025-05-16 10:52:54.955490,11.90500441379358,11.90500441379358,{},7.0698652267456055
2025-05-16 10:52:54.956588,11.90500441379358,11.90500441379358,{},6.135842800140381
2025-05-16 10:52:54.958141,11.888927300582973,1.17442332816875,"{'APT21794-USD': {'qty': 1.6465122967560792, 'entry_price': 6.510647533893585}}",6.507393836975098
2025-05-16 10:52:54.959582,11.191709496850395,11.191709496850395,{},6.093079090118408
2025-05-16 10:52:54.960444,11.191709496850395,11.191709496850395,{},5.965384006500244
2025-05-16 10:52:54.961288,11.191709496850395,11.191709496850395,{},5.726359844207764
2025-05-16 10:52:54.962205,11.191709496850395,11.191709496850395,{},5.713077068328857
2025-05-16 10:52:54.963625,11.176595652760374,1.1040571055950181,"{'APT21794-USD': {'qty': 1.7208251007523174, 'entry_price': 5.856245827674865}}",5.85331916809082
2025-05-16 10:52:54.964495,11.266561942696242,1.1040571055950181,"{'APT21794-USD': {'qty': 1.7208251007523174, 'entry_price': 5.856245827674865}}",5.905600070953369
2025-05-16 10:52:54.965873,11.745930002311407,0.10891473664125106,"{'APT21794-USD': {'qty': 1.88147922126889, 'entry_price': 5.88458427391246}}",6.185035228729248
2025-05-16 10:52:54.967546,11.16380578831633,11.16380578831633,{},5.884461879730225
2025-05-16 10:52:54.969576,11.1487296267895,1.101304417304803,"{'APT21794-USD': {'qty': 1.630583424841776, 'entry_price': 6.1649399650096885}}",6.161859035491943
2025-05-16 10:52:54.970601,11.106358523628282,1.101304417304803,"{'APT21794-USD': {'qty': 1.630583424841776, 'entry_price': 6.1649399650096885}}",6.135873794555664
2025-05-16 10:52:54.971521,11.05823064190379,1.101304417304803,"{'APT21794-USD': {'qty': 1.630583424841776, 'entry_price': 6.1649399650096885}}",6.106358051300049
2025-05-16 10:52:54.972958,10.889531883707248,10.889531883707248,{},6.011913776397705
2025-05-16 10:52:54.973815,10.889531883707248,10.889531883707248,{},5.8166680335998535
2025-05-16 10:52:54.975197,10.874826115374896,1.0742474200383736,"{'APT21794-USD': {'qty': 1.6566191903587506, 'entry_price': 5.918969816207885}}",5.916011810302734
2025-05-16 10:52:54.977088,10.363703159429338,10.363703159429338,{},5.615899085998535
2025-05-16 10:52:54.978615,10.349707496497686,1.0223746530112816,"{'APT21794-USD': {'qty': 1.476840692939659, 'entry_price': 6.3188917765617365}}",6.315733909606934
2025-05-16 10:52:54.979497,10.34872230318341,1.0223746530112816,"{'APT21794-USD': {'qty': 1.476840692939659, 'entry_price': 6.3188917765617365}}",6.315066814422607
2025-05-16 10:52:54.981001,9.846746797469443,9.846746797469443,{},5.984141826629639
2025-05-16 10:52:54.981884,9.846746797469443,9.846746797469443,{},6.029853820800781
2025-05-16 10:52:54.983870,9.8334492582568,0.971377140534301,"{'APT21794-USD': {'qty': 1.4488533130694647, 'entry_price': 6.11966930937767}}",6.116611003875732
2025-05-16 10:52:54.985773,8.787855181656013,8.787855181656013,{},5.403042793273926
2025-05-16 10:52:54.987319,8.775987622625948,0.8669179591355345,"{'APT21794-USD': {'qty': 1.4046481895316303, 'entry_price': 5.633456304073333}}",5.630640983581543
2025-05-16 10:52:54.988719,9.116715096585553,0.08552106655563907,"{'APT21794-USD': {'qty': 1.5374742149490526, 'entry_price': 5.65449513890796}}",5.8740458488464355
2025-05-16 10:52:54.990071,9.520838773938982,0.008436614731233832,"{'APT21794-USD': {'qty': 1.5500160653016677, 'entry_price': 5.658423880463981}}",6.136970043182373
2025-05-16 10:52:54.991413,10.025773004860566,0.000832268246759589,"{'APT21794-USD': {'qty': 1.5511909470955005, 'entry_price': 5.659035520531614}}",6.462738037109375
2025-05-16 10:52:54.993207,9.779059909109932,9.779059909109932,{},6.313157081604004
2025-05-16 10:52:54.994739,9.765853777655677,0.9646998594567364,"{'APT21794-USD': {'qty': 1.3044789854717584, 'entry_price': 6.750246338367462}}",6.746872901916504
2025-05-16 10:52:54.996569,8.434335449121052,8.434335449121052,{},5.734744071960449
2025-05-16 10:52:54.997536,8.434335449121052,8.434335449121052,{},5.459799766540527
2025-05-16 10:52:54.998978,8.422945300813787,0.8320433966048402,"{'APT21794-USD': {'qty': 1.2239252539887866, 'entry_price': 6.2051970334053035}}",6.202095985412598
2025-05-16 10:52:55.000752,8.154796764529742,8.154796764529742,{},5.991991996765137
2025-05-16 10:52:55.002363,8.143784119239083,0.8044670311623152,"{'APT21794-USD': {'qty': 1.1882968659215898, 'entry_price': 6.179421117067337}}",6.176332950592041
2025-05-16 10:52:55.003821,7.862963242203282,7.862963242203282,{},5.9489312171936035
2025-05-16 10:52:55.004671,7.862963242203282,7.862963242203282,{},5.597623825073242
2025-05-16 10:52:55.005506,7.862963242203282,7.862963242203282,{},5.202567100524902
2025-05-16 10:52:55.006853,7.852344703492849,0.7756777855098962,"{'APT21794-USD': {'qty': 1.3362679893268337, 'entry_price': 5.298492000102996}}",5.295844078063965
2025-05-16 10:52:55.008294,7.725349549792331,7.725349549792331,{},5.208617210388184
2025-05-16 10:52:55.009158,7.725349549792331,7.725349549792331,{},5.148114204406738
2025-05-16 10:52:55.010527,7.714916851492815,0.7621022566797162,"{'APT21794-USD': {'qty': 1.3350276304193471, 'entry_price': 5.210597027063369}}",5.207993030548096
2025-05-16 10:52:55.011900,7.90329316228452,0.07518104467543851,"{'APT21794-USD': {'qty': 1.4632349387608308, 'entry_price': 5.223034098413463}}",5.34986686706543
2025-05-16 10:52:55.013663,7.595031099614023,7.595031099614023,{},5.146913051605225
2025-05-16 10:52:55.015151,7.58477438986555,0.7492464002129289,"{'APT21794-USD': {'qty': 1.2779095864522034, 'entry_price': 5.351666366815567}}",5.348991870880127
2025-05-16 10:52:55.016775,7.6932581390547,0.07391282022012524,"{'APT21794-USD': {'qty': 1.4019872421182984, 'entry_price': 5.3592532435364255}}",5.434675216674805
2025-05-16 10:52:55.019303,7.937413328698958,0.007291466453946252,"{'APT21794-USD': {'qty': 1.4138472482270323, 'entry_price': 5.3613708858520095}}",5.608895778656006
2025-05-16 10:52:55.020308,7.960240216772745,0.007291466453946252,"{'APT21794-USD': {'qty': 1.4138472482270323, 'entry_price': 5.3613708858520095}}",5.6250410079956055
2025-05-16 10:52:55.021223,7.948147541520093,0.007291466453946252,"{'APT21794-USD': {'qty': 1.4138472482270323, 'entry_price': 5.3613708858520095}}",5.616487979888916
2025-05-16 10:52:55.022609,8.034854790133185,0.0007192998845218937,"{'APT21794-USD': {'qty': 1.415003029383593, 'entry_price': 5.36163168354473}}",5.677822113037109
2025-05-16 10:52:55.023534,8.08297355121656,0.0007192998845218937,"{'APT21794-USD': {'qty': 1.415003029383593, 'entry_price': 5.36163168354473}}",5.711828231811523
2025-05-16 10:52:55.024897,8.523845985500834,7.095860992313682e-05,"{'APT21794-USD': {'qty': 1.4151105052305983, 'entry_price': 5.361682172657936}}",6.0233988761901855
2025-05-16 10:52:55.026250,8.362650228051205,8.362650228051205,{},5.918363094329834
2025-05-16 10:52:55.027090,8.362650228051205,8.362650228051205,{},5.946588039398193
2025-05-16 10:52:55.027926,8.362650228051205,8.362650228051205,{},5.961942195892334
2025-05-16 10:52:55.029024,8.362650228051205,8.362650228051205,{},5.54929780960083
2025-05-16 10:52:55.030108,8.362650228051205,8.362650228051205,{},5.2270989418029785
2025-05-16 10:52:55.031687,8.351356887050734,0.8249716818046497,"{'APT21794-USD': {'qty': 1.4224319793548972, 'entry_price': 5.293854825496673}}",5.2912092208862305
2025-05-16 10:52:55.032635,8.322423990940514,0.8249716818046497,"{'APT21794-USD': {'qty': 1.4224319793548972, 'entry_price': 5.293854825496673}}",5.27086877822876
2025-05-16 10:52:55.034674,8.511075168987782,0.08138308517277182,"{'APT21794-USD': {'qty': 1.5598184241109805, 'entry_price': 5.30381871431279}}",5.404277801513672
2025-05-16 10:52:55.036604,8.041442440790814,8.041442440790814,{},5.1108598709106445
2025-05-16 10:52:55.038127,8.041442440790814,8.041442440790814,{},5.052180767059326
2025-05-16 10:52:55.039128,8.041442440790814,8.041442440790814,{},4.905011177062988
